case_id,answer_model,evaluator_group,evaluator_id,criterion_kind,criterion_id,criterion_instance,criterion_type,weight,score,notes
OF-2025-013,Yuhub,expert,expert_02,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-013,Yuhub,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-013,Yuhub,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-013,Yuhub,expert,expert_03,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-013,Yuhub,expert,expert_03,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-013,Deepseek,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-013,Deepseek,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-013,Deepseek,automated,auto_01,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-013,Deepseek,automated,auto_01,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-013,Deepseek,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-013,Deepseek,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-013,Deepseek,automated,auto_02,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-013,Deepseek,automated,auto_02,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-013,Deepseek,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-013,Deepseek,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-013,Deepseek,automated,auto_03,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-013,Deepseek,automated,auto_03,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-013,Deepseek,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-013,Deepseek,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-013,Deepseek,expert,expert_01,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-013,Deepseek,expert,expert_01,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-013,Deepseek,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-013,Deepseek,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-013,Deepseek,expert,expert_02,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-013,Deepseek,expert,expert_02,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-013,Deepseek,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-013,Deepseek,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-013,Deepseek,expert,expert_03,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-013,Deepseek,expert,expert_03,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-013,Qwen,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-013,Qwen,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-013,Qwen,automated,auto_01,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-013,Qwen,automated,auto_01,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-013,Qwen,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-013,Qwen,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-013,Qwen,automated,auto_02,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-013,Qwen,automated,auto_02,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-013,Qwen,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-013,Qwen,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-013,Qwen,automated,auto_03,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-013,Qwen,automated,auto_03,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-013,Qwen,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-013,Qwen,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-013,Qwen,expert,expert_01,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-013,Qwen,expert,expert_01,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-013,Qwen,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-013,Qwen,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-013,Qwen,expert,expert_02,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-013,Qwen,expert,expert_02,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-013,Qwen,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-013,Qwen,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-013,Qwen,expert,expert_03,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-013,Qwen,expert,expert_03,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-014,Yuhub,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Yuhub,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Yuhub,automated,auto_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Yuhub,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Yuhub,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Yuhub,automated,auto_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Yuhub,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Yuhub,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Yuhub,automated,auto_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Yuhub,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Yuhub,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Yuhub,expert,expert_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Yuhub,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Yuhub,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Yuhub,expert,expert_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Yuhub,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Yuhub,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Yuhub,expert,expert_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Deepseek,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Deepseek,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Deepseek,automated,auto_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Deepseek,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Deepseek,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Deepseek,automated,auto_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Deepseek,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Deepseek,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Deepseek,automated,auto_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Deepseek,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Deepseek,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Deepseek,expert,expert_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Deepseek,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Deepseek,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Deepseek,expert,expert_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Deepseek,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Deepseek,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Deepseek,expert,expert_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Qwen,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Qwen,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Qwen,automated,auto_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Qwen,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Qwen,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Qwen,automated,auto_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Qwen,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Qwen,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Qwen,automated,auto_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Qwen,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Qwen,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Qwen,expert,expert_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Qwen,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Qwen,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Qwen,expert,expert_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-014,Qwen,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-014,Qwen,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-014,Qwen,expert,expert_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-015,Yuhub,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Yuhub,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Yuhub,automated,auto_01,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Yuhub,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Yuhub,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Yuhub,automated,auto_02,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Yuhub,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Yuhub,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Yuhub,automated,auto_03,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Yuhub,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Yuhub,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Yuhub,expert,expert_01,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Yuhub,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Yuhub,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Yuhub,expert,expert_02,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Yuhub,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Yuhub,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Yuhub,expert,expert_03,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Deepseek,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Deepseek,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Deepseek,automated,auto_01,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Deepseek,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Deepseek,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Deepseek,automated,auto_02,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Deepseek,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Deepseek,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Deepseek,automated,auto_03,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Deepseek,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Deepseek,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Deepseek,expert,expert_01,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Deepseek,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Deepseek,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Deepseek,expert,expert_02,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Deepseek,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Deepseek,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Deepseek,expert,expert_03,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Qwen,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Qwen,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Qwen,automated,auto_01,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Qwen,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Qwen,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Qwen,automated,auto_02,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Qwen,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Qwen,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Qwen,automated,auto_03,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Qwen,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Qwen,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Qwen,expert,expert_01,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Qwen,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Qwen,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Qwen,expert,expert_02,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-015,Qwen,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-015,Qwen,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-015,Qwen,expert,expert_03,graded,E-10,G02:E-10,effectiveness,2,,
OF-2025-016,Yuhub,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Yuhub,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Yuhub,automated,auto_01,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Yuhub,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Yuhub,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Yuhub,automated,auto_02,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Yuhub,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Yuhub,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Yuhub,automated,auto_03,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Yuhub,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Yuhub,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Yuhub,expert,expert_01,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Yuhub,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Yuhub,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Yuhub,expert,expert_02,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Yuhub,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Yuhub,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Yuhub,expert,expert_03,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Deepseek,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Deepseek,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Deepseek,automated,auto_01,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Deepseek,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Deepseek,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Deepseek,automated,auto_02,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Deepseek,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Deepseek,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Deepseek,automated,auto_03,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Deepseek,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Deepseek,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Deepseek,expert,expert_01,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Deepseek,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Deepseek,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Deepseek,expert,expert_02,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Deepseek,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Deepseek,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Deepseek,expert,expert_03,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Qwen,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Qwen,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Qwen,automated,auto_01,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Qwen,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Qwen,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Qwen,automated,auto_02,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Qwen,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Qwen,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Qwen,automated,auto_03,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Qwen,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Qwen,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Qwen,expert,expert_01,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Qwen,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Qwen,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Qwen,expert,expert_02,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-016,Qwen,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-016,Qwen,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-016,Qwen,expert,expert_03,graded,E-08,G02:E-08,effectiveness,3,,
OF-2025-017,Yuhub,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Yuhub,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Yuhub,automated,auto_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Yuhub,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Yuhub,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Yuhub,automated,auto_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Yuhub,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Yuhub,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Yuhub,automated,auto_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Yuhub,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Yuhub,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Yuhub,expert,expert_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Yuhub,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Yuhub,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Yuhub,expert,expert_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Yuhub,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Yuhub,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Yuhub,expert,expert_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Deepseek,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Deepseek,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Deepseek,automated,auto_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Deepseek,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Deepseek,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Deepseek,automated,auto_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Deepseek,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Deepseek,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Deepseek,automated,auto_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Deepseek,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Deepseek,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Deepseek,expert,expert_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Deepseek,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Deepseek,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Deepseek,expert,expert_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Deepseek,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Deepseek,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Deepseek,expert,expert_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Qwen,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Qwen,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Qwen,automated,auto_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Qwen,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Qwen,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Qwen,automated,auto_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Qwen,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Qwen,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Qwen,automated,auto_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Qwen,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Qwen,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Qwen,expert,expert_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Qwen,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Qwen,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Qwen,expert,expert_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-017,Qwen,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-017,Qwen,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-017,Qwen,expert,expert_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Yuhub,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Yuhub,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Yuhub,automated,auto_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Yuhub,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Yuhub,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Yuhub,automated,auto_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Yuhub,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Yuhub,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Yuhub,automated,auto_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Yuhub,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Yuhub,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Yuhub,expert,expert_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Yuhub,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Yuhub,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Yuhub,expert,expert_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Yuhub,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Yuhub,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Yuhub,expert,expert_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Deepseek,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Deepseek,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Deepseek,automated,auto_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Deepseek,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Deepseek,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Deepseek,automated,auto_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Deepseek,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Deepseek,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Deepseek,automated,auto_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Deepseek,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Deepseek,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Deepseek,expert,expert_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Deepseek,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Deepseek,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Deepseek,expert,expert_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Deepseek,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Deepseek,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Deepseek,expert,expert_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Qwen,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Qwen,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Qwen,automated,auto_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Qwen,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Qwen,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Qwen,automated,auto_02,graded,E-07,G02:E-07,effectiveness,3,,
